,amp,batch_size,bss_reg,cat:auto_augment:None,cat:auto_augment:original,cat:auto_augment:v0,cat:data_augmentation:None,cat:data_augmentation:auto_augment,cat:data_augmentation:random_augment,cat:data_augmentation:trivial_augment,cat:model:beit_base_patch16_384,cat:model:beit_large_patch16_512,cat:model:convnext_small_384_in22ft1k,cat:model:deit3_small_patch16_384_in21ft1k,cat:model:dla46x_c,cat:model:edgenext_small,cat:model:edgenext_x_small,cat:model:edgenext_xx_small,cat:model:mobilevit_xs,cat:model:mobilevit_xxs,cat:model:mobilevitv2_075,cat:model:swinv2_base_window12to24_192to384_22kft1k,cat:model:tf_efficientnet_b4_ns,cat:model:tf_efficientnet_b6_ns,cat:model:tf_efficientnet_b7_ns,cat:model:volo_d1_384,cat:model:volo_d3_448,cat:model:volo_d4_448,cat:model:volo_d5_448,cat:model:volo_d5_512,cat:model:xcit_nano_12_p8_384_dist,cat:model:xcit_small_12_p8_384_dist,cat:model:xcit_tiny_12_p8_384_dist,cat:model:xcit_tiny_24_p8_384_dist,cat:opt:adam,cat:opt:adamp,cat:opt:adamw,cat:opt:momentum,cat:opt:sgd,cat:opt_betas:None,"cat:opt_betas:[0.0, 0.999]","cat:opt_betas:[0.0, 0.99]","cat:opt_betas:[0.9, 0.999]","cat:opt_betas:[0.9, 0.99]",cat:sched:cosine,cat:sched:multistep,cat:sched:plateau,cat:sched:step,clip_grad,cotuning_reg,cutmix,decay_epochs,decay_rate,delta_reg,drop,layer_decay,linear_probing,lr,mixup,mixup_prob,momentum,patience_epochs,pct_to_freeze,ra_magnitude,ra_num_ops,smoothing,sp_reg,stoch_norm,warmup_epochs,warmup_lr,weight_decay
60291310606199684,0,32,0.001,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,-1.0,1.0,4.0,90.0,0.1,0.0,0.4,0.75,1,5e-05,2.0,0.0,0.9,5,1.0,8,2,0.05,0.01,1,10,1e-06,0.001
73824337758755350,0,64,0.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1.0,0.0,2.0,90.0,0.1,0.001,0.1,-1.0,1,0.01,0.0,0.25,0.9,10,0.4,9,3,0.1,0.0,0,0,1e-05,0.1
18266630581334473,1,16,0.001,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,10.0,0.0,1.0,10.0,0.5,0.01,0.4,0.75,0,1e-05,1.0,1.0,0.9,10,0.2,8,2,0.05,0.001,1,5,1e-06,0.01
1439094597575878,0,64,0.0001,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,10.0,0.5,1.0,10.0,0.1,0.0,0.0,-1.0,0,0.001,4.0,0.25,0.9,10,0.8,8,2,0.1,0.0,1,0,0.0,0.01
112959728569450614,0,128,0.1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,-1.0,4.0,1.0,20.0,0.1,0.001,0.1,0.65,1,0.0005,0.0,0.25,0.9,10,0.4,8,2,0.0,0.1,1,10,1e-06,0.0
17168749405264340,0,32,0.1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,-1.0,2.0,4.0,90.0,0.1,0.0,0.3,0.75,0,0.0001,0.2,0.0,0.9,10,0.6,8,2,0.05,0.1,0,0,1e-05,0.1
29897370505634531,1,8,0.001,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1.0,0.0,0.1,90.0,0.1,0.001,0.2,-1.0,0,0.0001,0.0,0.75,0.9,10,0.8,8,2,0.1,0.001,0,5,0.0,1e-05
32131000285416587,1,64,0.001,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,-1.0,1.0,1.0,90.0,0.1,0.001,0.0,0.75,1,1e-05,4.0,0.75,0.9,2,1.0,8,2,0.05,0.0001,0,5,1e-05,0.0
19374330540410738,0,32,0.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,-1.0,4.0,4.0,90.0,0.1,0.1,0.3,0.65,0,0.01,8.0,1.0,0.9,10,0.8,8,2,0.05,0.0001,0,0,1e-06,0.001
32376966546267310,0,8,0.001,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,-1.0,0.5,0.0,90.0,0.1,0.0,0.3,0.65,1,0.0001,8.0,0.0,0.95,10,1.0,8,2,0.0,0.01,1,10,1e-05,0.0
33770054592395157,1,4,0.01,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,-1.0,0.0,0.0,10.0,0.1,0.1,0.0,-1.0,1,5e-05,0.2,0.0,0.8,10,0.8,9,2,0.1,0.0,0,0,0.0,0.01
17389172258262397,1,2,0.001,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,-1.0,2.0,0.25,90.0,0.1,0.01,0.4,-1.0,0,0.0005,0.4,0.75,0.9,10,1.0,8,2,0.0,0.1,1,5,1e-05,0.1
4446125862779927,1,64,0.001,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,10.0,0.0,4.0,90.0,0.1,0.001,0.4,-1.0,0,5e-05,1.0,1.0,0.9,10,0.2,8,2,0.05,0.0001,1,10,0.0,0.0001
13321767440007103,1,128,0.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,10.0,2.0,0.25,90.0,0.1,0.01,0.0,-1.0,0,0.005,0.4,0.75,0.9,2,0.2,8,2,0.1,0.001,1,5,1e-05,0.0001
1186747744008157,1,16,0.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,-1.0,0.0,2.0,90.0,0.1,0.01,0.2,-1.0,0,1e-05,4.0,0.75,0.9,10,0.6,8,2,0.0,0.1,1,5,1e-05,0.1
107622325283943795,1,256,0.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1.0,1.0,2.0,20.0,0.1,0.01,0.2,0.65,0,0.0005,8.0,0.0,0.9,10,0.0,8,2,0.05,0.01,0,0,1e-05,0.01
58385395300823843,1,8,0.0001,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,-1.0,0.5,4.0,90.0,0.1,0.0,0.4,0.75,0,1e-05,0.2,0.0,0.9,5,0.4,8,2,0.05,0.0001,0,10,0.0,0.01
196081234437481605,1,32,0.001,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,10.0,4.0,0.1,90.0,0.1,0.001,0.0,0.75,1,1e-05,0.0,0.25,0.95,5,0.4,8,2,0.05,0.1,1,5,0.0,0.01
62199623729825888,0,256,0.01,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,10.0,1.0,4.0,20.0,0.5,0.0,0.3,-1.0,0,0.0005,2.0,0.25,0.9,10,1.0,8,2,0.1,0.0,1,0,0.0,1e-05
30786415449559012,0,64,0.1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1.0,1.0,0.0,90.0,0.1,0.01,0.4,-1.0,0,0.01,0.4,0.75,0.9,10,0.6,9,2,0.0,0.001,0,5,1e-05,1e-05
11955759409406400,0,16,0.01,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,10.0,2.0,0.0,10.0,0.1,0.0,0.3,-1.0,0,0.005,4.0,0.75,0.9,10,0.6,8,2,0.1,0.0001,1,5,1e-05,0.001
363141229886778476,0,4,0.01,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1.0,4.0,0.1,10.0,0.1,0.0,0.3,0.75,0,0.0001,4.0,1.0,0.9,10,1.0,9,3,0.1,0.1,0,10,1e-05,1e-05
34345982904885510,0,16,0.01,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1.0,2.0,0.5,90.0,0.1,0.001,0.4,0.65,1,0.005,1.0,0.5,0.9,2,0.6,9,3,0.0,0.1,1,0,1e-06,0.01
18068327748776114,0,32,0.001,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1.0,4.0,2.0,90.0,0.1,0.0001,0.3,0.75,1,5e-05,1.0,0.75,0.9,2,1.0,8,2,0.0,0.1,0,0,1e-06,0.01
23634832356567114,0,16,0.0001,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,10.0,2.0,0.25,90.0,0.1,0.01,0.0,0.75,0,0.01,1.0,0.75,0.9,10,0.4,8,2,0.05,0.0,1,5,1e-06,0.0
179313485239571261,1,8,0.001,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1.0,4.0,0.25,90.0,0.1,0.0,0.1,-1.0,0,0.005,0.4,0.0,0.9,5,0.8,8,2,0.1,0.0001,0,5,1e-05,0.1
48927887595931691,1,64,0.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,10.0,0.0,2.0,10.0,0.5,0.01,0.2,-1.0,1,0.005,0.2,0.5,0.9,10,0.8,8,2,0.0,0.0001,0,10,0.0,0.1
71957376168196530,0,128,0.0001,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,-1.0,0.0,2.0,10.0,0.5,0.01,0.2,0.65,1,0.005,2.0,0.5,0.9,10,1.0,8,2,0.0,0.0001,1,10,0.0,0.0
11397553156975753,1,2,0.1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,10.0,0.0,0.5,90.0,0.1,0.0,0.3,-1.0,1,0.0001,8.0,0.75,0.9,10,0.4,8,2,0.1,0.1,1,0,1e-06,0.001
121298460661676451,1,4,0.0001,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,-1.0,4.0,0.5,90.0,0.1,0.01,0.1,0.65,1,0.01,0.0,1.0,0.9,10,0.6,17,3,0.0,0.0,1,5,1e-05,0.0
28968474300926342,0,256,0.0001,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1.0,0.5,0.0,20.0,0.1,0.001,0.3,0.75,1,0.01,0.4,0.0,0.9,10,0.0,8,2,0.1,0.0,0,5,1e-06,0.0001
6617619990984043,1,2,0.1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,-1.0,0.5,0.1,90.0,0.1,0.0,0.1,0.65,0,0.01,0.0,1.0,0.0,10,0.4,8,2,0.0,0.0001,0,10,1e-05,1e-05
266790328977983,1,8,0.0001,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,-1.0,2.0,0.1,90.0,0.1,0.0001,0.2,-1.0,0,0.0001,2.0,1.0,0.9,10,0.8,8,2,0.1,0.001,1,5,0.0,0.1
66878489776475585,1,64,0.01,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,10.0,1.0,0.5,90.0,0.1,0.01,0.1,0.65,1,0.001,0.4,0.75,0.9,10,1.0,8,2,0.1,0.001,1,5,1e-06,0.01
66605215038861784,0,8,0.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,-1.0,4.0,0.1,10.0,0.5,0.0,0.4,0.75,1,0.001,0.2,1.0,0.9,10,0.8,8,2,0.05,0.1,1,10,0.0,0.01
149376574559499026,0,256,0.1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,10.0,2.0,0.0,10.0,0.5,0.001,0.1,0.65,0,0.0005,0.4,1.0,0.9,10,0.4,8,2,0.05,0.0001,1,10,1e-06,0.001
10888937071557675,1,256,0.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,10.0,4.0,1.0,90.0,0.1,0.0,0.4,0.65,0,0.0005,0.2,0.0,0.8,10,1.0,8,2,0.1,0.0,1,0,0.0,0.001
155843416134499681,1,2,0.0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,-1.0,4.0,0.5,90.0,0.1,0.1,0.0,0.65,0,0.0001,0.0,0.75,0.9,5,0.0,8,2,0.05,0.001,1,0,1e-06,0.01
27648290900703266,0,32,0.0001,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,-1.0,1.0,0.5,20.0,0.5,0.1,0.2,0.75,0,5e-05,0.4,0.75,0.9,10,0.0,8,2,0.1,0.001,0,5,1e-06,0.001
19193568134964457,1,128,0.01,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,-1.0,1.0,0.25,90.0,0.1,0.0001,0.0,-1.0,1,0.0001,1.0,0.5,0.9,2,1.0,8,2,0.0,0.1,1,5,0.0,0.001
20891700959024672,0,32,0.01,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,10.0,4.0,4.0,10.0,0.5,0.0001,0.2,0.65,1,0.005,2.0,0.25,0.9,10,0.8,8,2,0.05,0.001,0,5,1e-06,0.0001
1105089737209499,1,64,0.0001,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,10.0,1.0,0.1,90.0,0.1,0.01,0.1,0.65,0,1e-05,0.2,0.0,0.0,2,1.0,8,2,0.05,0.01,0,5,1e-05,0.1
16288678898078298,0,16,0.1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,10.0,1.0,0.25,90.0,0.1,0.0001,0.3,0.75,0,0.0005,8.0,0.25,0.9,10,0.6,8,2,0.1,0.0,1,0,0.0,0.1
269483597438024,0,4,0.1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1.0,2.0,1.0,90.0,0.1,0.1,0.4,0.65,0,0.005,2.0,0.75,0.9,2,0.4,8,2,0.1,0.001,1,5,0.0,0.1
185739636760822880,0,32,0.1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,-1.0,0.0,0.25,90.0,0.1,0.1,0.0,0.65,1,0.0001,0.4,0.5,0.9,2,0.8,9,3,0.0,0.0,0,10,1e-06,0.0
18754195778457734,0,4,0.1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,-1.0,2.0,0.25,90.0,0.1,0.0001,0.2,-1.0,0,0.0005,0.4,1.0,0.9,10,0.8,8,2,0.0,0.0,0,10,1e-05,0.01
21114334753948481,1,8,0.001,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,10.0,2.0,4.0,90.0,0.1,0.0,0.4,0.65,0,0.001,2.0,0.5,0.9,10,0.4,8,2,0.05,0.001,1,10,1e-06,0.0001
127256653372517119,1,2,0.0001,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,-1.0,0.0,0.25,20.0,0.5,0.01,0.4,0.65,0,0.005,0.0,0.25,0.9,10,0.8,8,2,0.0,0.001,0,10,0.0,1e-05
135769784858120763,1,32,0.01,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,10.0,0.5,0.25,90.0,0.1,0.1,0.2,0.65,1,0.001,4.0,0.75,0.9,5,0.2,8,2,0.05,0.1,1,5,1e-06,1e-05
20235460797605416,0,8,0.1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,-1.0,1.0,0.1,90.0,0.1,0.0,0.1,0.65,0,0.0001,0.0,0.25,0.9,10,0.6,8,2,0.1,0.01,1,10,1e-05,0.001
167355391635436092,0,16,0.001,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1.0,2.0,0.0,10.0,0.5,0.0001,0.1,0.75,0,0.001,0.0,0.0,0.9,10,1.0,8,2,0.1,0.1,0,10,1e-05,0.0001
143807008824176923,1,2,0.1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,-1.0,0.0,0.25,90.0,0.1,0.0001,0.2,0.75,0,0.001,1.0,0.25,0.9,5,1.0,8,2,0.0,0.0,1,5,1e-06,1e-05
21926061766309775,1,8,0.0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,10.0,1.0,0.0,90.0,0.1,0.001,0.1,0.75,1,0.01,2.0,0.0,0.9,10,1.0,8,2,0.05,0.0001,0,10,0.0,1e-05
26950183812830467,1,2,0.001,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,10.0,0.0,0.0,90.0,0.1,0.0001,0.2,0.65,0,1e-05,0.2,0.0,0.9,10,0.0,8,2,0.05,0.0001,1,10,1e-05,0.01
26052295431598132,0,8,0.0001,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,-1.0,2.0,0.25,20.0,0.5,0.001,0.1,-1.0,0,5e-05,2.0,1.0,0.0,10,0.4,8,2,0.05,0.0001,1,10,0.0,0.01
14208640037475013,1,2,0.1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,10.0,2.0,0.25,90.0,0.1,0.0001,0.1,0.65,0,5e-05,1.0,1.0,0.9,10,1.0,8,2,0.0,0.001,1,5,1e-06,1e-05
106182516017086025,1,8,0.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1.0,4.0,0.0,20.0,0.1,0.01,0.3,0.65,0,1e-05,4.0,0.25,0.95,10,0.6,8,2,0.05,0.001,1,10,1e-06,0.1
23661642502743851,1,64,0.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1.0,0.0,4.0,10.0,0.5,0.1,0.0,0.65,0,5e-05,4.0,0.25,0.9,10,0.2,8,2,0.0,0.001,1,5,1e-06,0.0
20672469251586893,1,64,0.1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,-1.0,2.0,2.0,10.0,0.5,0.0001,0.3,-1.0,1,0.0001,4.0,0.0,0.9,10,0.6,8,2,0.1,0.001,1,10,0.0,0.0001
17335685719670262,0,16,0.001,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,-1.0,0.5,1.0,10.0,0.1,0.1,0.0,0.65,0,0.01,0.0,0.75,0.9,10,0.4,8,2,0.05,0.0,1,5,1e-05,0.1
7808437562185232,0,32,0.01,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1.0,4.0,0.0,90.0,0.1,0.0,0.1,0.75,1,0.005,1.0,0.25,0.9,10,1.0,8,2,0.05,0.0,0,5,1e-05,0.0
104851765468293846,0,16,0.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,-1.0,1.0,2.0,10.0,0.1,0.1,0.3,-1.0,0,0.0005,0.4,0.0,0.8,10,0.0,8,2,0.1,0.01,1,10,1e-06,0.0
145326200210792889,1,256,0.01,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1.0,4.0,4.0,20.0,0.1,0.1,0.1,0.65,0,0.001,1.0,0.5,0.8,10,1.0,8,2,0.05,0.0001,1,10,1e-06,0.0
71912681975695240,0,64,0.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,-1.0,4.0,1.0,90.0,0.1,0.01,0.3,-1.0,0,0.001,4.0,0.75,0.9,2,0.0,8,2,0.0,0.01,0,10,0.0,0.0
71711425336883760,0,2,0.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,-1.0,2.0,1.0,10.0,0.5,0.1,0.2,-1.0,0,0.001,0.0,0.25,0.9,10,1.0,8,2,0.1,0.1,1,0,0.0,0.0
18309002406717480,0,16,0.01,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1.0,4.0,0.25,90.0,0.1,0.1,0.1,-1.0,1,0.005,1.0,1.0,0.0,10,0.6,8,2,0.05,0.0,0,10,1e-06,0.01
2072015844900528,0,128,0.001,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,10.0,0.0,0.25,90.0,0.1,0.001,0.3,0.65,0,5e-05,8.0,1.0,0.9,10,0.6,8,2,0.0,0.01,1,5,1e-06,0.01
71115688616572802,0,4,0.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,-1.0,0.0,0.5,10.0,0.5,0.01,0.3,0.75,0,5e-05,8.0,0.25,0.9,10,0.2,8,2,0.0,0.0,0,0,1e-05,1e-05
114910586896779442,0,64,0.1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,-1.0,2.0,1.0,10.0,0.1,0.0001,0.3,-1.0,0,5e-05,8.0,0.0,0.9,10,1.0,8,2,0.0,0.1,1,0,0.0,0.01
11830046772594211,1,16,0.01,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,-1.0,0.0,2.0,20.0,0.1,0.01,0.1,0.65,0,0.005,0.4,0.75,0.9,10,0.8,8,2,0.05,0.01,1,0,1e-05,0.001
