,amp,batch_size,bss_reg,cat__auto_augment__None,cat__auto_augment__original,cat__auto_augment__v0,cat__model__beit_base_patch16_384,cat__model__beit_large_patch16_512,cat__model__convnext_small_384_in22ft1k,cat__model__deit3_small_patch16_384_in21ft1k,cat__model__dla46x_c,cat__model__edgenext_small,cat__model__edgenext_x_small,cat__model__edgenext_xx_small,cat__model__mobilevit_xs,cat__model__mobilevit_xxs,cat__model__mobilevitv2_075,cat__model__swinv2_base_window12to24_192to384_22kft1k,cat__model__tf_efficientnet_b4_ns,cat__model__tf_efficientnet_b6_ns,cat__model__tf_efficientnet_b7_ns,cat__model__volo_d1_384,cat__model__volo_d3_448,cat__model__volo_d4_448,cat__model__volo_d5_448,cat__model__volo_d5_512,cat__model__xcit_nano_12_p8_384_dist,cat__model__xcit_small_12_p8_384_dist,cat__model__xcit_tiny_12_p8_384_dist,cat__model__xcit_tiny_24_p8_384_dist,cat__opt__adam,cat__opt__adamp,cat__opt__adamw,cat__opt__momentum,cat__opt__sgd,cat__opt_betas__None,"cat__opt_betas__[0.0, 0.999]","cat__opt_betas__[0.0, 0.99]","cat__opt_betas__[0.9, 0.999]","cat__opt_betas__[0.9, 0.99]",cat__sched__cosine,cat__sched__multistep,cat__sched__plateau,cat__sched__step,clip_grad,cotuning_reg,cutmix,decay_epochs,decay_rate,delta_reg,drop,layer_decay,linear_probing,lr,mixup,mixup_prob,momentum,patience_epochs,pct_to_freeze,ra_magnitude,ra_num_ops,random_augment,smoothing,sp_reg,stoch_norm,trivial_augment,warmup_epochs,warmup_lr,weight_decay
22782461157422912,False,4,0.0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,,2.0,4.0,10,0.5,0.0,0.1,0.75,True,0.005,8.0,0.75,0.9,10,0.2,8,2,False,0.05,0.01,True,False,5,1e-05,1e-05
202425359638386973,True,4,0.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,,2.0,0.0,10,0.1,0.0001,0.0,0.75,False,5e-05,8.0,0.75,0.9,10,0.2,8,2,False,0.05,0.001,False,False,10,1e-05,0.0
35809532300735964,False,2,0.01,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,,2.0,0.25,10,0.1,0.01,0.1,0.75,False,0.0001,8.0,1.0,0.9,10,0.8,8,2,False,0.1,0.0001,True,False,5,1e-06,0.001
14537397608542417,True,128,0.01,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,10.0,0.5,4.0,90,0.1,0.0001,0.4,,False,0.001,0.4,1.0,0.9,2,0.6,8,2,False,0.1,0.01,True,False,0,1e-05,1e-05
63109470370197800,False,4,0.0001,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,10.0,0.0,0.1,20,0.5,0.0001,0.1,0.65,True,0.01,8.0,0.75,0.9,10,0.6,8,2,False,0.05,0.0001,True,True,0,1e-05,1e-05
81162337997000993,True,8,0.0001,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,1.0,4.0,2.0,10,0.5,0.001,0.2,0.65,True,0.01,1.0,0.25,0.9,10,0.0,8,2,False,0.1,0.1,True,True,0,0.0,0.1
30823966374138998,False,4,0.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,,1.0,2.0,20,0.5,0.0001,0.0,0.65,False,0.0005,0.2,0.25,0.9,10,0.2,9,2,True,0.05,0.1,False,False,5,1e-05,1e-05
31351985710933350,False,64,0.0001,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,1.0,4.0,0.25,90,0.1,0.0,0.0,0.65,False,0.0001,1.0,0.75,0.9,10,0.0,8,2,False,0.1,0.1,True,True,5,0.0,0.0
79995838333087008,False,2,0.0001,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,,1.0,0.25,90,0.1,0.01,0.3,,True,1e-05,8.0,0.25,0.9,10,0.8,8,2,False,0.0,0.001,False,False,10,0.0,0.0
31735666523508435,True,4,0.001,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,10.0,2.0,0.1,90,0.1,0.001,0.4,0.65,False,5e-05,4.0,1.0,0.95,2,0.8,8,2,False,0.0,0.0,True,True,5,1e-06,0.0
12194812269632862,False,2,0.1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,True,1.0,0.0,4.0,20,0.1,0.001,0.1,0.75,False,1e-05,0.2,0.5,0.9,10,0.6,8,2,False,0.1,0.001,False,False,0,0.0,0.0001
198401190560946338,False,256,0.01,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,,0.5,0.25,10,0.1,0.01,0.4,0.65,False,0.001,0.4,0.75,0.8,10,1.0,17,2,True,0.0,0.1,False,False,10,1e-05,0.001
30048308292476106,False,2,0.001,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,1.0,4.0,4.0,20,0.5,0.0001,0.1,,False,1e-05,8.0,0.25,0.9,10,0.6,8,2,False,0.1,0.001,False,False,10,0.0,1e-05
1654320922025676,False,2,0.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,,0.5,0.1,90,0.1,0.001,0.1,0.75,False,0.005,8.0,0.0,0.9,2,0.0,8,2,False,0.0,0.0,False,True,10,0.0,0.01
30482152274502705,True,4,0.1,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,10.0,0.0,0.5,90,0.1,0.01,0.0,,True,0.005,4.0,0.25,0.9,10,0.4,8,2,False,0.1,0.0001,False,False,10,1e-06,1e-05
79163689858194409,True,16,0.1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,10.0,0.0,0.1,20,0.1,0.0001,0.0,0.65,False,0.01,2.0,0.0,0.9,10,0.8,8,2,False,0.05,0.0001,True,False,10,1e-06,1e-05
118185710024383993,True,2,0.1,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,10.0,1.0,1.0,10,0.5,0.0001,0.0,0.65,True,0.005,0.0,0.75,0.9,10,0.4,8,2,False,0.05,0.001,True,False,5,1e-06,0.0001
29705803831734697,True,2,0.001,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,False,False,1.0,0.5,0.5,90,0.1,0.0001,0.2,,True,5e-05,2.0,0.5,0.95,10,0.2,8,2,False,0.0,0.0,False,True,0,0.0,1e-05
12078619285868105,True,8,0.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,10.0,0.5,0.25,90,0.1,0.001,0.4,,True,0.01,0.2,0.25,0.9,10,0.4,8,2,False,0.0,0.0,True,False,10,1e-05,0.001
37157879953245549,True,4,0.001,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,,2.0,0.1,90,0.1,0.0,0.0,0.65,False,5e-05,0.0,1.0,0.8,10,1.0,8,2,False,0.1,0.0001,True,False,5,1e-06,0.0001
10945231145375002,False,8,0.001,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,1.0,2.0,0.0,20,0.1,0.001,0.1,0.75,False,0.0005,4.0,0.0,0.9,10,0.2,8,2,False,0.05,0.1,True,True,0,0.0,0.001
97588277548522605,True,16,0.001,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,,2.0,0.5,90,0.1,0.0001,0.4,0.65,False,1e-05,4.0,0.75,0.9,5,1.0,17,2,True,0.05,0.1,False,False,10,0.0,0.1
48141390324404577,True,4,0.01,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,10.0,1.0,0.5,20,0.1,0.01,0.2,0.65,True,0.001,0.2,1.0,0.9,10,0.4,8,2,False,0.1,0.01,True,False,10,1e-06,0.0
43167188148468662,False,4,0.0,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,,2.0,0.25,90,0.1,0.0001,0.1,0.75,False,1e-05,0.2,0.5,0.9,2,0.0,8,2,False,0.0,0.001,True,False,10,1e-05,0.01
50608929081868150,False,8,0.001,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,,2.0,0.5,90,0.1,0.0001,0.4,0.75,False,0.01,0.0,1.0,0.9,5,0.4,8,2,False,0.0,0.01,False,True,5,1e-06,0.01
25701418653068797,True,16,0.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,1.0,0.0,1.0,90,0.1,0.01,0.4,0.65,False,1e-05,2.0,0.0,0.9,10,0.6,9,2,True,0.0,0.01,False,False,0,0.0,0.01
262626773704127142,False,4,0.001,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,,0.0,2.0,10,0.5,0.0,0.3,0.65,False,0.0001,8.0,0.5,0.9,10,0.4,8,2,False,0.0,0.0,True,False,5,1e-06,0.001
36843812274457419,True,128,0.01,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,False,False,10.0,0.5,0.1,90,0.1,0.1,0.4,,False,1e-05,8.0,0.5,0.8,10,1.0,8,2,False,0.1,0.0,True,False,10,0.0,0.0001
2101246439523608,False,4,0.001,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,10.0,1.0,0.5,90,0.1,0.0001,0.4,0.75,True,0.005,0.4,0.0,0.9,10,1.0,8,2,False,0.0,0.0,False,False,10,1e-06,0.01
26756570458215793,True,2,0.1,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,10.0,1.0,0.5,90,0.1,0.001,0.3,,False,0.0005,0.2,0.75,0.8,10,0.6,8,2,False,0.05,0.01,False,False,5,1e-05,0.01
94255323660083259,True,16,0.0,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,10.0,0.5,0.25,20,0.5,0.1,0.0,,False,0.005,0.2,0.0,0.9,10,0.6,9,2,True,0.05,0.001,False,False,5,1e-05,0.0001
32160292326358239,True,4,0.001,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,10.0,0.5,2.0,90,0.1,0.0,0.4,,True,0.0001,0.4,0.0,0.9,2,0.2,8,2,False,0.05,0.01,False,False,5,1e-05,0.0
467589944745882007,True,16,0.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,1.0,2.0,1.0,20,0.1,0.0001,0.1,,False,1e-05,2.0,0.0,0.99,10,0.0,9,3,True,0.1,0.0001,True,False,10,0.0,1e-05
20040704359819572,False,16,0.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,10.0,4.0,0.5,90,0.1,0.0001,0.3,,False,1e-05,2.0,1.0,0.9,10,1.0,8,2,False,0.1,0.0,True,True,5,1e-05,0.001
103412178897843652,False,32,0.001,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,1.0,2.0,0.5,10,0.1,0.1,0.2,0.75,False,5e-05,4.0,0.5,0.9,10,0.8,8,2,False,0.1,0.001,False,True,10,1e-06,1e-05
113824451019313113,True,128,0.0001,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,10.0,0.0,0.1,10,0.1,0.1,0.3,0.65,False,0.001,4.0,0.25,0.8,10,0.0,8,2,False,0.1,0.0001,True,False,10,0.0,0.1
2626272291561775,True,16,0.0001,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,10.0,0.5,0.5,90,0.1,0.0001,0.0,,False,1e-05,0.0,0.75,0.9,10,0.8,8,2,False,0.0,0.0,True,True,10,1e-05,0.01
30301018039380719,True,64,0.0001,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,,1.0,0.1,90,0.1,0.0001,0.4,0.65,False,0.0005,0.0,0.25,0.9,10,0.2,8,2,False,0.1,0.1,True,False,0,1e-06,1e-05
28805402323582777,True,2,0.001,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,10.0,2.0,0.1,90,0.1,0.01,0.3,,False,5e-05,1.0,0.25,0.9,2,1.0,8,2,False,0.1,0.1,True,False,10,0.0,0.0001
129061899937935259,True,16,0.1,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,1.0,1.0,0.1,20,0.5,0.1,0.3,0.75,True,0.0001,0.0,0.5,0.9,10,0.6,8,2,False,0.05,0.001,False,False,10,1e-06,0.0
14074423774060875,True,128,0.0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,10.0,4.0,0.0,90,0.1,0.001,0.1,,False,0.0001,4.0,0.25,0.9,10,0.8,8,2,False,0.0,0.01,True,False,0,1e-06,1e-05
71492827184306862,False,16,0.001,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,,0.5,4.0,90,0.1,0.0,0.1,,False,0.001,2.0,0.0,0.95,5,0.4,8,2,False,0.0,0.0,True,True,10,1e-05,1e-05
142260828931494924,False,16,0.0001,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,10.0,0.5,2.0,90,0.1,0.0001,0.4,0.75,True,5e-05,0.0,0.0,0.9,2,0.0,9,3,True,0.0,0.001,False,False,0,1e-06,0.0001
36098340802374753,True,32,0.01,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,10.0,2.0,0.5,90,0.1,0.1,0.1,,False,1e-05,0.0,0.0,0.99,10,0.6,8,2,False,0.0,0.0001,True,True,0,1e-05,0.001
4800820408479157,True,128,0.01,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,1.0,0.0,1.0,90,0.1,0.001,0.2,0.75,False,0.005,8.0,1.0,0.9,2,1.0,8,2,False,0.1,0.1,True,False,5,1e-06,0.0001
170510933776198441,True,128,0.0001,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,,2.0,0.25,20,0.1,0.0,0.4,0.65,True,0.001,1.0,0.25,0.0,10,1.0,17,2,True,0.0,0.0,True,False,10,0.0,0.1
20819292465311814,False,8,0.1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,10.0,0.0,0.0,90,0.1,0.1,0.3,0.65,False,0.005,0.0,0.0,0.0,10,0.4,8,2,False,0.1,0.001,True,False,0,1e-06,0.0001
83768058826375874,False,4,0.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,,2.0,4.0,20,0.5,0.001,0.2,0.65,False,0.0005,0.2,0.75,0.9,10,0.2,8,2,False,0.05,0.01,False,False,0,0.0,0.001
110935925872603771,True,8,0.0001,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,,1.0,0.25,90,0.1,0.001,0.4,,False,5e-05,4.0,0.0,0.9,10,0.0,17,3,True,0.05,0.1,False,False,5,0.0,1e-05
116125236087342129,True,4,0.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,,0.5,0.25,10,0.1,0.0001,0.2,0.65,False,1e-05,0.0,0.25,0.9,10,0.4,8,2,False,0.0,0.0,False,False,0,0.0,0.001
8072998207066496,False,4,0.01,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,1.0,0.0,0.25,90,0.1,0.1,0.2,,True,0.001,4.0,0.0,0.9,10,0.4,8,2,False,0.0,0.01,True,True,10,1e-05,0.0
91629247923026361,True,32,0.1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,1.0,1.0,0.25,20,0.5,0.001,0.1,0.65,True,0.0005,1.0,1.0,0.9,10,0.0,8,2,False,0.05,0.001,True,False,5,1e-05,0.01
188224929792225830,False,4,0.0001,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,1.0,0.5,0.25,90,0.1,0.01,0.4,,True,1e-05,1.0,0.0,0.9,5,0.6,8,2,False,0.1,0.0,True,False,0,1e-06,0.01
101877277068115576,False,128,0.0,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,,2.0,0.1,10,0.1,0.01,0.0,0.75,False,0.01,8.0,1.0,0.9,10,0.0,8,2,False,0.05,0.0,False,False,5,1e-06,0.0001
128382694302694586,False,256,0.1,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,,0.0,0.5,20,0.5,0.0,0.4,0.65,False,1e-05,0.4,0.25,0.95,10,0.6,8,2,False,0.0,0.001,True,True,0,0.0,0.0
21958324674528066,False,16,0.0,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,,2.0,2.0,90,0.1,0.001,0.4,,False,0.0001,0.2,0.0,0.9,2,0.2,17,2,True,0.05,0.01,False,False,10,0.0,1e-05
464154792288248220,False,16,0.01,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,,2.0,1.0,20,0.5,0.001,0.2,0.65,True,0.005,0.4,0.25,0.99,10,0.6,8,2,False,0.1,0.001,True,False,0,1e-05,0.01
33931826151516000,False,2,0.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,,0.0,4.0,90,0.1,0.0,0.1,0.65,True,5e-05,0.4,0.75,0.9,10,0.4,17,2,True,0.1,0.0001,False,False,5,0.0,0.01
11555356881539302,False,16,0.001,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,,0.0,1.0,20,0.1,0.01,0.4,0.65,False,0.01,2.0,0.0,0.9,10,0.2,8,2,False,0.0,0.0,False,True,10,1e-06,0.001
18748916299797370,False,128,0.01,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,,0.0,4.0,90,0.1,0.1,0.2,,False,0.0001,4.0,0.25,0.9,10,0.4,8,2,False,0.1,0.1,True,False,5,1e-05,0.01
57845177929360361,True,2,0.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,10.0,0.5,2.0,90,0.1,0.0001,0.3,,False,0.01,0.4,0.75,0.9,2,0.2,8,2,False,0.05,0.0,True,False,5,1e-05,0.1
80926364953192575,True,4,0.1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,10.0,0.5,0.25,90,0.1,0.0,0.4,0.75,True,0.01,0.2,0.75,0.9,10,0.0,8,2,False,0.0,0.1,False,False,10,1e-05,0.0
112151141663786137,True,2,0.001,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,1.0,2.0,0.5,90,0.1,0.0001,0.0,0.75,True,0.0005,0.4,0.0,0.99,10,0.0,8,2,False,0.05,0.0,True,False,0,0.0,0.0
109943850463847759,True,32,0.0001,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,,4.0,0.1,20,0.1,0.01,0.2,0.65,False,0.0001,2.0,0.0,0.9,10,0.2,17,3,True,0.0,0.01,True,False,0,1e-06,0.0001
15478330489640898,False,16,0.1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,10.0,1.0,0.25,90,0.1,0.01,0.1,0.75,True,1e-05,8.0,0.0,0.9,10,0.4,8,2,False,0.1,0.0001,False,False,5,1e-06,0.0
6188509283505712,False,8,0.001,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,10.0,4.0,0.1,10,0.1,0.001,0.2,0.75,False,5e-05,4.0,0.0,0.9,10,0.4,8,2,False,0.05,0.001,False,True,10,1e-06,1e-05
140014545116195800,False,64,0.0,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,10.0,2.0,2.0,20,0.1,0.001,0.2,0.75,True,0.0001,0.4,0.75,0.99,10,0.2,8,2,False,0.05,0.001,False,True,0,1e-05,0.01
14009729447750840,False,32,0.1,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,1.0,0.5,0.0,20,0.1,0.01,0.3,0.75,False,0.01,0.0,0.25,0.9,10,0.0,8,2,False,0.1,0.01,False,False,0,1e-06,1e-05
15987039978757,True,128,0.01,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,1.0,0.0,0.25,90,0.1,0.0,0.3,0.65,True,0.0001,1.0,0.5,0.9,10,1.0,9,2,True,0.0,0.0001,False,False,0,0.0,0.1
23733212285592152,False,32,0.01,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,10.0,2.0,0.25,10,0.5,0.01,0.0,0.75,True,0.005,2.0,1.0,0.9,10,0.8,8,2,False,0.1,0.0001,False,False,10,1e-06,0.0
106181164065811268,False,4,0.001,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,10.0,0.0,0.1,90,0.1,0.0001,0.2,0.75,True,0.01,4.0,0.0,0.95,10,0.2,9,3,True,0.05,0.001,True,False,10,1e-06,0.1
76378661123346637,True,2,0.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,,4.0,0.5,90,0.1,0.001,0.3,0.75,False,5e-05,2.0,0.25,0.9,2,0.2,17,2,True,0.1,0.0,False,False,10,1e-06,0.001
16197274069510846,False,8,0.1,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,,0.5,4.0,90,0.1,0.01,0.1,0.75,False,5e-05,0.4,0.25,0.8,2,0.2,8,2,False,0.05,0.1,True,False,10,1e-05,0.0
